OrgID,OrgName,ActivityType,ActivityMedia,StartDate,StartTime,LocationID,HydrologicCondition,HydrologicEvent,lat,lon,CollectionEquipment,Result Name,ResultType,ResultValue,ResultUnit
MDE_FIELDSERVICES_WQX,Maryland Dept. of the Environment In House Water Data,Sample-Routine,,12/3/2009,12:20:00,MDE_FIELDSERVICES_WQX-GSE0056,,,39.13755,-77.27235,Water Bottle,Silicate,Total,3.98,mg/l
MDE_FIELDSERVICES_WQX,Maryland Dept. of the Environment In House Water Data,Sample-Routine,,7/20/2009,10:30:00,MDE_FIELDSERVICES_WQX-DSE0004,,,39.093817,-77.347083,Water Bottle,Chloride,Dissolved,70.24,mg/l
MDE_FIELDSERVICES_WQX,Maryland Dept. of the Environment In House Water Data,Sample-Routine,,11/12/2009,12:15:00,MDE_FIELDSERVICES_WQX-GSE0069,,,39.145917,-77.26325,Water Bottle,Silicate,Total,3.9,mg/l
MDE_FIELDSERVICES_WQX,Maryland Dept. of the Environment In House Water Data,Sample-Routine,,12/14/2009,12:30:00,MDE_FIELDSERVICES_WQX-GSE0128,,,39.210583,-77.205467,Water Bottle,Chloride,Dissolved,55.38,mg/l
MDE_FIELDSERVICES_WQX,Maryland Dept. of the Environment In House Water Data,Sample-Routine,,5/18/2009,11:00:00,MDE_FIELDSERVICES_WQX-DSE0039,,,39.124533,-77.368117,Water Bottle,Silicate,Total,5.1,mg/l
MDE_FIELDSERVICES_WQX,Maryland Dept. of the Environment In House Water Data,Sample-Routine,,10/19/2009,10:50:00,MDE_FIELDSERVICES_WQX-LSN0007,,,39.152067,-77.334333,Bucket,Sulfate,Dissolved,7.12,mg/l
MDE_FIELDSERVICES_WQX,Maryland Dept. of the Environment In House Water Data,Sample-Routine,,11/12/2009,11:30:00,MDE_FIELDSERVICES_WQX-RCM0280,,,39.137433,-77.129017,Water Bottle,Silicate,Total,5.09,mg/l
MDE_FIELDSERVICES_WQX,Maryland Dept. of the Environment In House Water Data,Sample-Routine,,8/17/2009,11:25:00,MDE_FIELDSERVICES_WQX-WHT0001,,,39.167267,-77.225617,Water Bottle,Silicate,Total,4.31,mg/l
MDE_FIELDSERVICES_WQX,Maryland Dept. of the Environment In House Water Data,Sample-Routine,,9/14/2009,11:20:00,MDE_FIELDSERVICES_WQX-GSE0001,,,39.128867,-77.335717,Water Bottle,Sulfate,Dissolved,45.19,mg/l
MDE_FIELDSERVICES_WQX,Maryland Dept. of the Environment In House Water Data,Sample-Routine,,8/17/2009,12:00:00,MDE_FIELDSERVICES_WQX-GOS0000,,,39.202867,-77.2031,Water Bottle,Sulfate,Dissolved,7.46,mg/l
MDE_FIELDSERVICES_WQX,Maryland Dept. of the Environment In House Water Data,Sample-Routine,,5/18/2009,8:40:00,MDE_FIELDSERVICES_WQX-GSE0128,,,39.210583,-77.205467,Water Bottle,Chloride,Dissolved,47.88,mg/l
MDE_FIELDSERVICES_WQX,Maryland Dept. of the Environment In House Water Data,Sample-Routine,,5/18/2009,8:40:00,MDE_FIELDSERVICES_WQX-GSE0128,,,39.210583,-77.205467,Water Bottle,Sulfate,Dissolved,11.64,mg/l
MDE_FIELDSERVICES_WQX,Maryland Dept. of the Environment In House Water Data,Sample-Routine,,6/15/2009,10:00:00,MDE_FIELDSERVICES_WQX-NBR0002,,,39.1018,-77.12065,Water Bottle,Sulfate,Dissolved,9.09,mg/l
MDE_FIELDSERVICES_WQX,Maryland Dept. of the Environment In House Water Data,Sample-Routine,,9/14/2009,12:00:00,MDE_FIELDSERVICES_WQX-DSE0004,,,39.093817,-77.347083,Water Bottle,Silicate,Total,1.35,mg/l
MDE_FIELDSERVICES_WQX,Maryland Dept. of the Environment In House Water Data,Sample-Routine,,8/17/2009,10:55:00,MDE_FIELDSERVICES_WQX-DSE0039,,,39.124533,-77.368117,Water Bottle,Chloride,Dissolved,117.35,mg/l
MDE_FIELDSERVICES_WQX,Maryland Dept. of the Environment In House Water Data,Sample-Routine,,7/20/2009,11:15:00,MDE_FIELDSERVICES_WQX-NBR0002,,,39.1018,-77.12065,Water Bottle,Sulfate,Dissolved,7.74,mg/l
MDE_FIELDSERVICES_WQX,Maryland Dept. of the Environment In House Water Data,Sample-Routine,,5/18/2009,10:45:00,MDE_FIELDSERVICES_WQX-RCM0186,,,39.057067,-77.09355,Water Bottle,Silicate,Total,4.68,mg/l
MDE_FIELDSERVICES_WQX,Maryland Dept. of the Environment In House Water Data,Sample-Routine,,5/18/2009,10:25:00,MDE_FIELDSERVICES_WQX-BLB0006,,,39.153233,-77.3415,Water Bottle,Sulfate,Dissolved,10.61,mg/l
MDE_FIELDSERVICES_WQX,Maryland Dept. of the Environment In House Water Data,Sample-Routine,,7/20/2009,9:05:00,MDE_FIELDSERVICES_WQX-LSN0007,,,39.152067,-77.334333,Bucket,Chloride,Dissolved,59.33,mg/l
MDE_FIELDSERVICES_WQX,Maryland Dept. of the Environment In House Water Data,Sample-Routine,,5/18/2009,9:45:00,MDE_FIELDSERVICES_WQX-MLC0018,,,39.13175,-77.147367,Water Bottle,Sulfate,Dissolved,13.33,mg/l
MDE_FIELDSERVICES_WQX,Maryland Dept. of the Environment In House Water Data,Sample-Routine,,9/14/2009,10:55:00,MDE_FIELDSERVICES_WQX-RCM0186,,,39.057067,-77.09355,Water Bottle,Sulfate,Dissolved,8.98,mg/l
MDE_FIELDSERVICES_WQX,Maryland Dept. of the Environment In House Water Data,Sample-Routine,,9/16/2009,9:55:00,MDE_FIELDSERVICES_WQX-RBR0005,,,39.114133,-77.38055,Bucket,Silicate,Total,3.28,mg/l
MDE_FIELDSERVICES_WQX,Maryland Dept. of the Environment In House Water Data,Sample-Routine,,10/21/2009,12:35:00,MDE_FIELDSERVICES_WQX-SEN0057,,,39.12875,-77.336117,Water Bottle,Silicate,Total,2.46,mg/l
MDE_FIELDSERVICES_WQX,Maryland Dept. of the Environment In House Water Data,Sample-Routine,,8/17/2009,10:05:00,MDE_FIELDSERVICES_WQX-BLB0006,,,39.153233,-77.3415,Water Bottle,Sulfate,Dissolved,4.46,mg/l
MDE_FIELDSERVICES_WQX,Maryland Dept. of the Environment In House Water Data,Sample-Routine,,2/17/2009,8:40:00,MDE_FIELDSERVICES_WQX-GSE0001,,,39.128867,-77.335717,Water Bottle,Silicate,Total,3.03,mg/l
MDE_FIELDSERVICES_WQX,Maryland Dept. of the Environment In House Water Data,Sample-Routine,,4/20/2009,10:30:00,MDE_FIELDSERVICES_WQX-CBN0006,,,39.179233,-77.2108,Water Bottle,Chloride,Dissolved,49.91,mg/l
MDE_FIELDSERVICES_WQX,Maryland Dept. of the Environment In House Water Data,Sample-Routine,,6/15/2009,11:30:00,MDE_FIELDSERVICES_WQX-LSN0007,,,39.152067,-77.334333,Water Bottle,Chloride,Dissolved,61.43,mg/l
MDE_FIELDSERVICES_WQX,Maryland Dept. of the Environment In House Water Data,Sample-Routine,,10/21/2009,9:20:00,MDE_FIELDSERVICES_WQX-GSE0056,,,39.13755,-77.27235,Water Bottle,Silicate,Total,4.13,mg/l
MDE_FIELDSERVICES_WQX,Maryland Dept. of the Environment In House Water Data,Sample-Routine,,8/6/2009,10:45:00,MDE_FIELDSERVICES_WQX-DSE0020,,,39.105074,-77.365293,Bucket,Silicate,Total,3.39,mg/l
MDE_FIELDSERVICES_WQX,Maryland Dept. of the Environment In House Water Data,Sample-Routine,,4/23/2009,9:55:00,MDE_FIELDSERVICES_WQX-GSE0001,,,39.128867,-77.335717,Water Bottle,Chloride,Dissolved,78.64,mg/l
MDE_FIELDSERVICES_WQX,Maryland Dept. of the Environment In House Water Data,Sample-Routine,,11/12/2009,11:00:00,MDE_FIELDSERVICES_WQX-GSE0001,,,39.128867,-77.335717,Water Bottle,Sulfate,Dissolved,13.47,mg/l
MDE_FIELDSERVICES_WQX,Maryland Dept. of the Environment In House Water Data,Sample-Routine,,10/19/2009,12:35:00,MDE_FIELDSERVICES_WQX-GSE0069,,,39.145917,-77.26325,Water Bottle,Silicate,Total,3.4,mg/l
MDE_FIELDSERVICES_WQX,Maryland Dept. of the Environment In House Water Data,Sample-Routine,,7/20/2009,9:15:00,MDE_FIELDSERVICES_WQX-GOS0000,,,39.202867,-77.2031,Water Bottle,Sulfate,Dissolved,7.99,mg/l
MDE_FIELDSERVICES_WQX,Maryland Dept. of the Environment In House Water Data,Sample-Routine,,12/14/2009,13:10:00,MDE_FIELDSERVICES_WQX-WHT0001,,,39.167267,-77.225617,Water Bottle,Sulfate,Dissolved,11.49,mg/l
MDE_FIELDSERVICES_WQX,Maryland Dept. of the Environment In House Water Data,Sample-Routine,,12/14/2009,10:00:00,MDE_FIELDSERVICES_WQX-GSE0001,,,39.128867,-77.335717,Water Bottle,Sulfate,Dissolved,12.82,mg/l
MDE_FIELDSERVICES_WQX,Maryland Dept. of the Environment In House Water Data,Sample-Routine,,9/14/2009,12:30:00,MDE_FIELDSERVICES_WQX-GSE0069,,,39.145917,-77.26325,Water Bottle,Silicate,Total,4.47,mg/l
MDE_FIELDSERVICES_WQX,Maryland Dept. of the Environment In House Water Data,Sample-Routine,,1/22/2009,13:50:00,MDE_FIELDSERVICES_WQX-RCM0280,,,39.137433,-77.129017,Water Bottle,Chloride,Dissolved,26.41,mg/l
MDE_FIELDSERVICES_WQX,Maryland Dept. of the Environment In House Water Data,Sample-Routine,,5/18/2009,11:30:00,MDE_FIELDSERVICES_WQX-SEN0008,,,39.079017,-77.340317,Water Bottle,Chloride,Dissolved,59.24,mg/l
MDE_FIELDSERVICES_WQX,Maryland Dept. of the Environment In House Water Data,Sample-Routine,,6/15/2009,10:00:00,MDE_FIELDSERVICES_WQX-NBR0002,,,39.1018,-77.12065,Water Bottle,Chloride,Dissolved,22.17,mg/l
MDE_FIELDSERVICES_WQX,Maryland Dept. of the Environment In House Water Data,Sample-Routine,,7/15/2009,9:30:00,MDE_FIELDSERVICES_WQX-UNT0001,,,39.124583,-77.367933,Water Bottle,Silicate,Total,7.23,mg/l
MDE_FIELDSERVICES_WQX,Maryland Dept. of the Environment In House Water Data,Sample-Routine,,6/15/2009,11:40:00,MDE_FIELDSERVICES_WQX-GOS0000,,,39.202867,-77.2031,Water Bottle,Silicate,Total,6.27,mg/l
MDE_FIELDSERVICES_WQX,Maryland Dept. of the Environment In House Water Data,Sample-Routine,,9/14/2009,11:05:00,MDE_FIELDSERVICES_WQX-LSN0007,,,39.152067,-77.334333,Water Bottle,Silicate,Total,2.72,mg/l
MDE_FIELDSERVICES_WQX,Maryland Dept. of the Environment In House Water Data,Sample-Routine,,3/30/2009,11:10:00,MDE_FIELDSERVICES_WQX-RCM0186,,,39.057067,-77.09355,Water Bottle,Chloride,Dissolved,99.02,mg/l
MDE_FIELDSERVICES_WQX,Maryland Dept. of the Environment In House Water Data,Sample-Routine,,7/15/2009,9:50:00,MDE_FIELDSERVICES_WQX-RBR0005,,,39.114133,-77.38055,Bucket,Silicate,Total,4.32,mg/l
MDE_FIELDSERVICES_WQX,Maryland Dept. of the Environment In House Water Data,Sample-Routine,,10/19/2009,11:20:00,MDE_FIELDSERVICES_WQX-GSE0001,,,39.128867,-77.335717,Water Bottle,Sulfate,Dissolved,20.37,mg/l
MDE_FIELDSERVICES_WQX,Maryland Dept. of the Environment In House Water Data,Sample-Routine,,12/14/2009,12:10:00,MDE_FIELDSERVICES_WQX-GOS0000,,,39.202867,-77.2031,Water Bottle,Sulfate,Dissolved,10.14,mg/l
MDE_FIELDSERVICES_WQX,Maryland Dept. of the Environment In House Water Data,Sample-Routine,,7/20/2009,11:00:00,MDE_FIELDSERVICES_WQX-RCM0280,,,39.137433,-77.129017,Bucket,Silicate,Total,6.36,mg/l
MDE_FIELDSERVICES_WQX,Maryland Dept. of the Environment In House Water Data,Sample-Routine,,2/17/2009,10:55:00,MDE_FIELDSERVICES_WQX-WHT0001,,,39.167267,-77.225617,Water Bottle,Silicate,Total,2.35,mg/l
MDE_FIELDSERVICES_WQX,Maryland Dept. of the Environment In House Water Data,Sample-Routine,,11/12/2009,10:50:00,MDE_FIELDSERVICES_WQX-WHT0001,,,39.167267,-77.225617,Water Bottle,Sulfate,Dissolved,8.33,mg/l
MDE_FIELDSERVICES_WQX,Maryland Dept. of the Environment In House Water Data,Sample-Routine,,7/20/2009,9:40:00,MDE_FIELDSERVICES_WQX-GSE0128,,,39.210583,-77.205467,Water Bottle,Chloride,Dissolved,42.78,mg/l
MDE_FIELDSERVICES_WQX,Maryland Dept. of the Environment In House Water Data,Sample-Routine,,10/19/2009,9:45:00,MDE_FIELDSERVICES_WQX-RCM0280,,,39.137433,-77.129017,Bucket,Sulfate,Dissolved,9.2,mg/l
MDE_FIELDSERVICES_WQX,Maryland Dept. of the Environment In House Water Data,Sample-Routine,,1/22/2009,13:50:00,MDE_FIELDSERVICES_WQX-RCM0280,,,39.137433,-77.129017,Water Bottle,Silicate,Total,6.61,mg/l
MDE_FIELDSERVICES_WQX,Maryland Dept. of the Environment In House Water Data,Sample-Routine,,3/30/2009,11:15:00,MDE_FIELDSERVICES_WQX-DSE0039,,,39.124533,-77.368117,Water Bottle,Sulfate,Dissolved,16.89,mg/l
MDE_FIELDSERVICES_WQX,Maryland Dept. of the Environment In House Water Data,Sample-Routine,,9/14/2009,9:05:00,MDE_FIELDSERVICES_WQX-CBN0006,,,39.179233,-77.2108,Water Bottle,Chloride,Dissolved,28.16,mg/l
MDE_FIELDSERVICES_WQX,Maryland Dept. of the Environment In House Water Data,Sample-Routine,,8/17/2009,11:40:00,MDE_FIELDSERVICES_WQX-CBN0006,,,39.179233,-77.2108,Water Bottle,Chloride,Dissolved,41.83,mg/l
MDE_FIELDSERVICES_WQX,Maryland Dept. of the Environment In House Water Data,Sample-Routine,,8/17/2009,12:20:00,MDE_FIELDSERVICES_WQX-GSE0069,,,39.145917,-77.26325,Water Bottle,Sulfate,Dissolved,13.37,mg/l
MDE_FIELDSERVICES_WQX,Maryland Dept. of the Environment In House Water Data,Sample-Routine,,10/19/2009,11:20:00,MDE_FIELDSERVICES_WQX-GSE0001,,,39.128867,-77.335717,Water Bottle,Silicate,Total,2.98,mg/l
MDE_FIELDSERVICES_WQX,Maryland Dept. of the Environment In House Water Data,Sample-Routine,,9/14/2009,8:30:00,MDE_FIELDSERVICES_WQX-GOS0000,,,39.202867,-77.2031,Water Bottle,Silicate,Total,5.84,mg/l
MDE_FIELDSERVICES_WQX,Maryland Dept. of the Environment In House Water Data,Sample-Routine,,8/17/2009,12:20:00,MDE_FIELDSERVICES_WQX-GSE0069,,,39.145917,-77.26325,Water Bottle,Silicate,Total,4.39,mg/l
MDE_FIELDSERVICES_WQX,Maryland Dept. of the Environment In House Water Data,Sample-Routine,,7/20/2009,10:50:00,MDE_FIELDSERVICES_WQX-SEN0008,,,39.079017,-77.340317,Water Bottle,Sulfate,Dissolved,42.98,mg/l
MDE_FIELDSERVICES_WQX,Maryland Dept. of the Environment In House Water Data,Sample-Routine,,3/30/2009,11:10:00,MDE_FIELDSERVICES_WQX-RCM0186,,,39.057067,-77.09355,Water Bottle,Sulfate,Dissolved,11.5,mg/l
MDE_FIELDSERVICES_WQX,Maryland Dept. of the Environment In House Water Data,Sample-Routine,,9/14/2009,11:40:00,MDE_FIELDSERVICES_WQX-DSE0039,,,39.124533,-77.368117,Water Bottle,Silicate,Total,5.02,mg/l
MDE_FIELDSERVICES_WQX,Maryland Dept. of the Environment In House Water Data,Sample-Routine,,10/21/2009,9:30:00,MDE_FIELDSERVICES_WQX-GSE0050,,,39.133,-77.267933,Bucket,Silicate,Total,3.94,mg/l
MDE_FIELDSERVICES_WQX,Maryland Dept. of the Environment In House Water Data,Sample-Routine,,7/20/2009,9:15:00,MDE_FIELDSERVICES_WQX-GOS0000,,,39.202867,-77.2031,Water Bottle,Sulfate,Dissolved,7.99,mg/l
MDE_FIELDSERVICES_WQX,Maryland Dept. of the Environment In House Water Data,Sample-Routine,,10/21/2009,10:35:00,MDE_FIELDSERVICES_WQX-DSE0061,,,39.141817,-77.391283,Water Bottle,Silicate,Total,5.18,mg/l
MDE_FIELDSERVICES_WQX,Maryland Dept. of the Environment In House Water Data,Sample-Routine,,6/15/2009,11:20:00,MDE_FIELDSERVICES_WQX-BLB0006,,,39.153233,-77.3415,Water Bottle,Chloride,Dissolved,16.74,mg/l
MDE_FIELDSERVICES_WQX,Maryland Dept. of the Environment In House Water Data,Sample-Routine,,9/16/2009,12:10:00,MDE_FIELDSERVICES_WQX-GSE0056,,,39.13755,-77.27235,Water Bottle,Silicate,Total,3.9,mg/l
MDE_FIELDSERVICES_WQX,Maryland Dept. of the Environment In House Water Data,Sample-Routine,,8/17/2009,10:05:00,MDE_FIELDSERVICES_WQX-BLB0006,,,39.153233,-77.3415,Water Bottle,Chloride,Dissolved,12.02,mg/l
MDE_FIELDSERVICES_WQX,Maryland Dept. of the Environment In House Water Data,Sample-Routine,,8/17/2009,12:00:00,MDE_FIELDSERVICES_WQX-GOS0000,,,39.202867,-77.2031,Water Bottle,Chloride,Dissolved,30.13,mg/l
MDE_FIELDSERVICES_WQX,Maryland Dept. of the Environment In House Water Data,Sample-Routine,,6/15/2009,12:50:00,MDE_FIELDSERVICES_WQX-SEN0008,,,39.079017,-77.340317,Water Bottle,Chloride,Dissolved,47.35,mg/l
MDE_FIELDSERVICES_WQX,Maryland Dept. of the Environment In House Water Data,Sample-Routine,,2/17/2009,9:15:00,MDE_FIELDSERVICES_WQX-BLB0006,,,39.153233,-77.3415,Water Bottle,Silicate,Total,2.62,mg/l
MDE_FIELDSERVICES_WQX,Maryland Dept. of the Environment In House Water Data,Sample-Routine,,4/20/2009,10:30:00,MDE_FIELDSERVICES_WQX-CBN0006,,,39.179233,-77.2108,Water Bottle,Sulfate,Dissolved,8.05,mg/l
MDE_FIELDSERVICES_WQX,Maryland Dept. of the Environment In House Water Data,Sample-Routine,,10/19/2009,8:30:00,MDE_FIELDSERVICES_WQX-GSE0128,,,39.210583,-77.205467,Water Bottle,Sulfate,Dissolved,14.08,mg/l
MDE_FIELDSERVICES_WQX,Maryland Dept. of the Environment In House Water Data,Sample-Routine,,9/16/2009,10:05:00,MDE_FIELDSERVICES_WQX-DSE0020,,,39.105074,-77.365293,Bucket,Silicate,Total,2.43,mg/l
MDE_FIELDSERVICES_WQX,Maryland Dept. of the Environment In House Water Data,Sample-Routine,,7/20/2009,9:20:00,MDE_FIELDSERVICES_WQX-BLB0006,,,39.153233,-77.3415,Water Bottle,Silicate,Total,3.87,mg/l
MDE_FIELDSERVICES_WQX,Maryland Dept. of the Environment In House Water Data,Sample-Routine,,8/6/2009,9:30:00,MDE_FIELDSERVICES_WQX-DSE0058,,,39.14155,-77.38855,Water Bottle,Silicate,Total,6.02,mg/l
MDE_FIELDSERVICES_WQX,Maryland Dept. of the Environment In House Water Data,Sample-Routine,,5/18/2009,11:15:00,MDE_FIELDSERVICES_WQX-DSE0004,,,39.093817,-77.347083,Water Bottle,Sulfate,Dissolved,14.75,mg/l
MDE_FIELDSERVICES_WQX,Maryland Dept. of the Environment In House Water Data,Sample-Routine,,8/17/2009,12:20:00,MDE_FIELDSERVICES_WQX-GSE0128,,,39.210583,-77.205467,Water Bottle,Chloride,Dissolved,44.87,mg/l
MDE_FIELDSERVICES_WQX,Maryland Dept. of the Environment In House Water Data,Sample-Routine,,7/20/2009,10:00:00,MDE_FIELDSERVICES_WQX-GSE0001,,,39.128867,-77.335717,Water Bottle,Chloride,Dissolved,70.85,mg/l
MDE_FIELDSERVICES_WQX,Maryland Dept. of the Environment In House Water Data,Sample-Routine,,2/17/2009,11:15:00,MDE_FIELDSERVICES_WQX-CBN0006,,,39.179233,-77.2108,Water Bottle,Silicate,Total,3.83,mg/l
MDE_FIELDSERVICES_WQX,Maryland Dept. of the Environment In House Water Data,Sample-Routine,,7/20/2009,9:20:00,MDE_FIELDSERVICES_WQX-BLB0006,,,39.153233,-77.3415,Water Bottle,Chloride,Dissolved,13.86,mg/l
MDE_FIELDSERVICES_WQX,Maryland Dept. of the Environment In House Water Data,Sample-Routine,,7/20/2009,10:50:00,MDE_FIELDSERVICES_WQX-SEN0008,,,39.079017,-77.340317,Water Bottle,Sulfate,Dissolved,42.98,mg/l
MDE_FIELDSERVICES_WQX,Maryland Dept. of the Environment In House Water Data,Sample-Routine,,10/19/2009,12:35:00,MDE_FIELDSERVICES_WQX-GSE0069,,,39.145917,-77.26325,Water Bottle,Silicate,Total,3.4,mg/l
MDE_FIELDSERVICES_WQX,Maryland Dept. of the Environment In House Water Data,Sample-Routine,,7/20/2009,9:05:00,MDE_FIELDSERVICES_WQX-LSN0007,,,39.152067,-77.334333,Bucket,Sulfate,Dissolved,7.46,mg/l
MDE_FIELDSERVICES_WQX,Maryland Dept. of the Environment In House Water Data,Sample-Routine,,3/30/2009,10:05:00,MDE_FIELDSERVICES_WQX-RCM0280,,,39.137433,-77.129017,Water Bottle,Sulfate,Dissolved,9.27,mg/l
MDE_FIELDSERVICES_WQX,Maryland Dept. of the Environment In House Water Data,Sample-Routine,,11/12/2009,11:11:00,MDE_FIELDSERVICES_WQX-DSE0039,,,39.124533,-77.368117,Water Bottle,Silicate,Total,4.58,mg/l
MDE_FIELDSERVICES_WQX,Maryland Dept. of the Environment In House Water Data,Sample-Routine,,10/21/2009,12:50:00,MDE_FIELDSERVICES_WQX-GSE0001,,,39.128867,-77.335717,Water Bottle,Silicate,Total,3.95,mg/l
MDE_FIELDSERVICES_WQX,Maryland Dept. of the Environment In House Water Data,Sample-Routine,,10/19/2009,10:50:00,MDE_FIELDSERVICES_WQX-LSN0007,,,39.152067,-77.334333,Bucket,Chloride,Dissolved,52.89,mg/l
MDE_FIELDSERVICES_WQX,Maryland Dept. of the Environment In House Water Data,Sample-Routine,,9/14/2009,10:55:00,MDE_FIELDSERVICES_WQX-BLB0006,,,39.153233,-77.3415,Water Bottle,Chloride,Dissolved,12.41,mg/l
MDE_FIELDSERVICES_WQX,Maryland Dept. of the Environment In House Water Data,Sample-Routine,,9/14/2009,9:05:00,MDE_FIELDSERVICES_WQX-CBN0006,,,39.179233,-77.2108,Water Bottle,Silicate,Total,4.39,mg/l
MDE_FIELDSERVICES_WQX,Maryland Dept. of the Environment In House Water Data,Sample-Routine,,8/17/2009,10:20:00,MDE_FIELDSERVICES_WQX-LSN0007,,,39.152067,-77.334333,Bucket,Sulfate,Dissolved,6.91,mg/l
MDE_FIELDSERVICES_WQX,Maryland Dept. of the Environment In House Water Data,Sample-Routine,,6/15/2009,12:00:00,MDE_FIELDSERVICES_WQX-GSE0128,,,39.210583,-77.205467,Water Bottle,Sulfate,Dissolved,10.93,mg/l
MDE_FIELDSERVICES_WQX,Maryland Dept. of the Environment In House Water Data,Sample-Routine,,10/19/2009,12:35:00,MDE_FIELDSERVICES_WQX-GSE0069,,,39.145917,-77.26325,Water Bottle,Chloride,Dissolved,28.65,mg/l
MDE_FIELDSERVICES_WQX,Maryland Dept. of the Environment In House Water Data,Sample-Routine,,7/20/2009,10:30:00,MDE_FIELDSERVICES_WQX-DSE0004,,,39.093817,-77.347083,Water Bottle,Silicate,Total,3.27,mg/l
MDE_FIELDSERVICES_WQX,Maryland Dept. of the Environment In House Water Data,Sample-Routine,,10/19/2009,10:40:00,MDE_FIELDSERVICES_WQX-BLB0006,,,39.153233,-77.3415,Bucket,Silicate,Total,4.55,mg/l
MDE_FIELDSERVICES_WQX,Maryland Dept. of the Environment In House Water Data,Sample-Routine,,6/15/2009,11:05:00,MDE_FIELDSERVICES_WQX-WHT0001,,,39.167267,-77.225617,Water Bottle,Sulfate,Dissolved,12.84,mg/l
MDE_FIELDSERVICES_WQX,Maryland Dept. of the Environment In House Water Data,Sample-Routine,,8/17/2009,10:35:00,MDE_FIELDSERVICES_WQX-GSE0001,,,39.128867,-77.335717,Water Bottle,Silicate,Total,4.7,mg/l
MDE_FIELDSERVICES_WQX,Maryland Dept. of the Environment In House Water Data,Sample-Routine,,9/14/2009,8:45:00,MDE_FIELDSERVICES_WQX-GSE0128,,,39.210583,-77.205467,Water Bottle,Sulfate,Dissolved,15.93,mg/l
MDE_FIELDSERVICES_WQX,Maryland Dept. of the Environment In House Water Data,Sample-Routine,,10/19/2009,11:40:00,MDE_FIELDSERVICES_WQX-DSE0004,,,39.093817,-77.347083,Bucket,Silicate,Total,4.05,mg/l
MDE_FIELDSERVICES_WQX,Maryland Dept. of the Environment In House Water Data,Sample-Routine,,8/17/2009,10:35:00,MDE_FIELDSERVICES_WQX-GSE0001,,,39.128867,-77.335717,Water Bottle,Silicate,Total,4.7,mg/l
MDE_FIELDSERVICES_WQX,Maryland Dept. of the Environment In House Water Data,Sample-Routine,,2/17/2009,9:30:00,MDE_FIELDSERVICES_WQX-DSE0039,,,39.124533,-77.368117,Water Bottle,Chloride,Dissolved,70.78,mg/l
MDE_FIELDSERVICES_WQX,Maryland Dept. of the Environment In House Water Data,Sample-Routine,,9/14/2009,12:30:00,MDE_FIELDSERVICES_WQX-GSE0069,,,39.145917,-77.26325,Water Bottle,Sulfate,Dissolved,10.63,mg/l
MDE_FIELDSERVICES_WQX,Maryland Dept. of the Environment In House Water Data,Sample-Routine,,8/17/2009,11:25:00,MDE_FIELDSERVICES_WQX-WHT0001,,,39.167267,-77.225617,Water Bottle,Silicate,Total,4.31,mg/l
MDE_FIELDSERVICES_WQX,Maryland Dept. of the Environment In House Water Data,Sample-Routine,,7/20/2009,10:00:00,MDE_FIELDSERVICES_WQX-GSE0001,,,39.128867,-77.335717,Water Bottle,Silicate,Total,3.79,mg/l
MDE_FIELDSERVICES_WQX,Maryland Dept. of the Environment In House Water Data,Sample-Routine,,10/19/2009,11:40:00,MDE_FIELDSERVICES_WQX-DSE0004,,,39.093817,-77.347083,Bucket,Chloride,Dissolved,38.81,mg/l
MDE_FIELDSERVICES_WQX,Maryland Dept. of the Environment In House Water Data,Sample-Routine,,8/17/2009,10:20:00,MDE_FIELDSERVICES_WQX-NBR0002,,,39.1018,-77.12065,Water Bottle,Sulfate,Dissolved,6.68,mg/l
MDE_FIELDSERVICES_WQX,Maryland Dept. of the Environment In House Water Data,Sample-Routine,,12/14/2009,13:10:00,MDE_FIELDSERVICES_WQX-WHT0001,,,39.167267,-77.225617,Water Bottle,Chloride,Dissolved,98.53,mg/l
MDE_FIELDSERVICES_WQX,Maryland Dept. of the Environment In House Water Data,Sample-Routine,,5/18/2009,10:00:00,MDE_FIELDSERVICES_WQX-RCM0280,,,39.137433,-77.129017,Bucket,Sulfate,Dissolved,7.64,mg/l
MDE_FIELDSERVICES_WQX,Maryland Dept. of the Environment In House Water Data,Sample-Routine,,9/14/2009,12:10:00,MDE_FIELDSERVICES_WQX-SEN0008,,,39.079017,-77.340317,Water Bottle,Sulfate,Dissolved,39.17,mg/l
MDE_FIELDSERVICES_WQX,Maryland Dept. of the Environment In House Water Data,Sample-Routine,,10/19/2009,10:40:00,MDE_FIELDSERVICES_WQX-BLB0006,,,39.153233,-77.3415,Bucket,Sulfate,Dissolved,23.81,mg/l
MDE_FIELDSERVICES_WQX,Maryland Dept. of the Environment In House Water Data,Sample-Routine,,3/30/2009,10:45:00,MDE_FIELDSERVICES_WQX-NBR0002,,,39.1018,-77.12065,Water Bottle,Sulfate,Dissolved,10.45,mg/l
MDE_FIELDSERVICES_WQX,Maryland Dept. of the Environment In House Water Data,Sample-Routine,,10/19/2009,8:30:00,MDE_FIELDSERVICES_WQX-GSE0128,,,39.210583,-77.205467,Water Bottle,Chloride,Dissolved,36.82,mg/l
MDE_FIELDSERVICES_WQX,Maryland Dept. of the Environment In House Water Data,Sample-Routine,,9/14/2009,12:10:00,MDE_FIELDSERVICES_WQX-SEN0008,,,39.079017,-77.340317,Water Bottle,Chloride,Dissolved,64.26,mg/l
